treatment,outcome,learner,confounder,importance_outcome,importance_treatment,coef_outcome,se_outcome,pval_outcome,coef_treatment,se_treatment,pval_treatment
T1b_stats_density,post_rank,lgbm,conf_brand_recog,25.0,6.0,-0.26012263267442615,0.1405252934194807,0.06490717046511163,-0.04616705692063123,0.16875814155418584,0.7845589325033568
T1b_stats_density,post_rank,lgbm,conf_title_has_kw,0.0,1.0,-0.5036086865239762,0.2583174895482814,0.05193616447073457,-0.21343708348094714,0.3102158935685778,0.4918402878444197
T1b_stats_density,post_rank,lgbm,conf_word_count,201.0,146.0,0.37585713684635524,0.12542649928928962,0.0029025026490441252,0.03238983190069894,0.15062585821132773,0.8298512886286589
T1b_stats_density,post_rank,lgbm,conf_readability,158.0,184.0,0.008454535256084788,0.10767968516512434,0.9374577797480388,-0.18764295052188204,0.12931354284642327,0.14755617680553712
T1b_stats_density,post_rank,lgbm,conf_internal_links,183.0,198.0,0.24868028500750258,0.1280978484142816,0.052930846282609245,0.47584173137563535,0.1538339064054015,0.002121067375496999
T1b_stats_density,post_rank,lgbm,conf_outbound_links,102.0,71.0,0.07802154529534298,0.1084412689628546,0.4722705011347399,-0.12863576529770568,0.13022813596496657,0.3238703040269537
T1b_stats_density,post_rank,lgbm,conf_images_alt,149.0,69.0,-0.07801284884285746,0.11497685113576037,0.4978472243416805,-0.08559070034454813,0.13807677783317385,0.5356967021394698
T1b_stats_density,post_rank,lgbm,conf_bm25,115.0,225.0,-0.15792095611357637,0.12380006687020653,0.2028439658063228,-0.11854834621135503,0.1486726602799873,0.42571165483176054
T1b_stats_density,post_rank,lgbm,conf_domain_authority,96.0,77.0,-0.37989830549980974,0.14975359131109295,0.011571345220551699,-0.024576853716889887,0.1798404909590582,0.8913699989800556
T1b_stats_density,post_rank,lgbm,conf_backlinks,101.0,140.0,-0.0680204999844275,0.1248427460012503,0.5861653306602479,-0.347657209633488,0.1499248234180995,0.020912594677934937
T1b_stats_density,post_rank,lgbm,conf_referring_domains,72.0,59.0,0.1529146976306316,0.12038444652685014,0.20475597124836842,-0.036478823150142975,0.1445708098061452,0.8009214773224345
T1b_stats_density,post_rank,lgbm,conf_serp_position,151.0,24.0,1.3113325952641233,0.10786686318848644,0.0,0.006287050471346343,0.1295383266884899,0.9613150312491299
T2a_question_headings,post_rank,lgbm,conf_title_kw_sim,176.0,127.0,0.03420019827887259,0.29555651769777075,0.9079365303748121,0.011917219712112386,0.056635372409229515,0.8334464313313126
T2a_question_headings,post_rank,lgbm,conf_snippet_kw_sim,169.0,116.0,-0.6731167958305757,0.2025516619276613,0.0009715146016502363,0.017011703418270338,0.038813519981691066,0.6614091541966161
T2a_question_headings,post_rank,lgbm,conf_title_len,95.0,114.0,-0.05187048722843957,0.18183376665501502,0.7755893962413423,0.04236986472158525,0.03484349853387581,0.2246966143091289
T2a_question_headings,post_rank,lgbm,conf_snippet_len,182.0,127.0,-0.23818699936533339,0.13935511158938949,0.08818402451725738,-0.004893488764313751,0.026703619001443996,0.8546927661615573
T2a_question_headings,post_rank,lgbm,conf_brand_recog,18.0,4.0,-0.28748303652116614,0.13917094087188978,0.03949874695872202,0.05507555457125989,0.026668327689806818,0.03954420053562324
T2a_question_headings,post_rank,lgbm,conf_title_has_kw,1.0,6.0,-0.4946334558402475,0.25892434549489185,0.05680071057742464,0.03051398152802935,0.0496158123906256,0.5388992658713818
T2a_question_headings,post_rank,lgbm,conf_word_count,173.0,207.0,0.3663188577113509,0.12509617428951356,0.0036021365131044814,0.07297581789897974,0.023971281273185475,0.002485563094288157
T2a_question_headings,post_rank,lgbm,conf_readability,159.0,151.0,0.011185384577682114,0.1073938788531141,0.9170999481950606,0.022090727435476614,0.020579117559970057,0.28371158635200766
T2a_question_headings,post_rank,lgbm,conf_internal_links,170.0,208.0,0.23423111130242377,0.1277814101141805,0.06753284493835121,0.06097304628093553,0.02448583372535684,0.013172459556525906
T2a_question_headings,post_rank,lgbm,conf_outbound_links,89.0,146.0,0.07356968078688372,0.1081523045964639,0.4967431503907027,0.03481200326819362,0.020724449237152987,0.09378186272269406
T2a_question_headings,post_rank,lgbm,conf_images_alt,129.0,186.0,-0.07358453910017748,0.11480265770276343,0.5219103447913247,-0.014846332555121614,0.021998808631295327,0.5001464075280173
T2a_question_headings,post_rank,lgbm,conf_bm25,128.0,151.0,-0.18284936385248807,0.12298351444434187,0.1378569391872746,0.08551887730081657,0.023566447442968014,0.00032140578347616966
T2a_question_headings,post_rank,lgbm,conf_domain_authority,94.0,115.0,-0.3386319378887576,0.14724730470405192,0.021974087411952503,-0.03810049941681829,0.02821594327585412,0.1776736670054302
T2a_question_headings,post_rank,lgbm,conf_backlinks,109.0,91.0,-0.06663835141778482,0.1246656078397073,0.5932657200203206,0.0009599522322072915,0.02388877491730591,0.967966192361696
T2a_question_headings,post_rank,lgbm,conf_referring_domains,82.0,146.0,0.14544908329045592,0.11977738720520856,0.22533519578586336,0.006023142863302931,0.02295208031077244,0.7931301342709216
T2a_question_headings,post_rank,lgbm,conf_serp_position,153.0,53.0,1.3121855613693292,0.10735964554581783,0.0,-0.01772922527433512,0.020572557677201692,0.389316827972771
T2b_structural_modularity,post_rank,lgbm,conf_title_kw_sim,176.0,106.0,0.03420019827887259,0.29555651769777075,0.9079365303748121,-8.971146534919457,3.1030475530419594,0.004047571960225982
T2b_structural_modularity,post_rank,lgbm,conf_snippet_kw_sim,169.0,79.0,-0.6731167958305757,0.2025516619276613,0.0009715146016502363,3.2893281194846984,2.1265896749803006,0.12270748932621789
T2b_structural_modularity,post_rank,lgbm,conf_title_len,95.0,45.0,-0.05187048722843957,0.18183376665501502,0.7755893962413423,1.0533355486340543,1.9090725153834185,0.5814245048192959
